date,year,month,dayofmonth,dayofweek,dayofyear,weekofyear,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,year_weekofyear
6/6/1902,2,6,9,1,160,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224
6/7/1902,2,6,10,2,161,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224
6/8/1902,2,6,11,3,162,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224
6/9/1902,2,6,12,4,163,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224
6/10/1902,2,6,13,5,164,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224
6/11/1902,2,6,14,6,165,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,224
6/12/1902,2,6,15,0,166,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225
6/13/1902,2,6,16,1,167,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225
6/14/1902,2,6,17,2,168,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225
6/15/1902,2,6,18,3,169,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225
6/16/1902,2,6,19,4,170,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225
6/17/1902,2,6,20,5,171,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225
6/18/1902,2,6,21,6,172,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225
6/19/1902,2,6,22,0,173,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226
6/20/1902,2,6,23,1,174,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226
6/21/1902,2,6,24,2,175,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226
6/22/1902,2,6,25,3,176,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226
6/23/1902,2,6,26,4,177,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226
6/24/1902,2,6,27,5,178,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226
6/25/1902,2,6,28,6,179,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226
6/26/1902,2,6,29,0,180,27,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,227
6/27/1902,2,6,30,1,181,27,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,227
6/28/1902,2,7,1,2,182,27,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,227
6/29/1902,2,7,2,3,183,27,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,227
6/30/1902,2,7,3,4,184,27,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,227
7/1/1902,2,7,4,5,185,27,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,227
7/2/1902,2,7,5,6,186,27,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,227
7/3/1902,2,7,6,0,187,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228
7/4/1902,2,7,7,1,188,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228
7/5/1902,2,7,8,2,189,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228
7/6/1902,2,7,9,3,190,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228
7/7/1902,2,7,10,4,191,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228
7/8/1902,2,7,11,5,192,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228
7/9/1902,2,7,12,6,193,28,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228
7/10/1902,2,7,13,0,194,29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229
7/11/1902,2,7,14,1,195,29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229
7/12/1902,2,7,15,2,196,29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229
7/13/1902,2,7,16,3,197,29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229
7/14/1902,2,7,17,4,198,29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229
7/15/1902,2,7,18,5,199,29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229
7/16/1902,2,7,19,6,200,29,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,229
7/17/1902,2,7,20,0,201,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230
7/18/1902,2,7,21,1,202,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230
7/19/1902,2,7,22,2,203,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230
7/20/1902,2,7,23,3,204,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230
7/21/1902,2,7,24,4,205,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230
7/22/1902,2,7,25,5,206,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230
7/23/1902,2,7,26,6,207,30,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,230
7/24/1902,2,7,27,0,208,31,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231
7/25/1902,2,7,28,1,209,31,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231
7/26/1902,2,7,29,2,210,31,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231
7/27/1902,2,7,30,3,211,31,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231
7/28/1902,2,7,31,4,212,31,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,231
7/29/1902,2,8,1,5,213,31,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,231
7/30/1902,2,8,2,6,214,31,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231
7/31/1902,2,8,3,0,215,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232
8/1/1902,2,8,4,1,216,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232
8/2/1902,2,8,5,2,217,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232
8/3/1902,2,8,6,3,218,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232
8/4/1902,2,8,7,4,219,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232
8/5/1902,2,8,8,5,220,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232
8/6/1902,2,8,9,6,221,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,232
8/7/1902,2,8,10,0,222,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,233
8/8/1902,2,8,11,1,223,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,233
8/9/1902,2,8,12,2,224,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,233
8/10/1902,2,8,13,3,225,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,233
8/11/1902,2,8,14,4,226,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,233
8/12/1902,2,8,15,5,227,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,233
8/13/1902,2,8,16,6,228,33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,233
8/14/1902,2,8,17,0,229,34,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234
8/15/1902,2,8,18,1,230,34,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234
8/16/1902,2,8,19,2,231,34,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234
8/17/1902,2,8,20,3,232,34,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234
8/18/1902,2,8,21,4,233,34,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234
8/19/1902,2,8,22,5,234,34,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234
8/20/1902,2,8,23,6,235,34,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,234
8/21/1902,2,8,24,0,236,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
8/22/1902,2,8,25,1,237,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
8/23/1902,2,8,26,2,238,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
8/24/1902,2,8,27,3,239,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
8/25/1902,2,8,28,4,240,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
8/26/1902,2,8,29,5,241,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
8/27/1902,2,8,30,6,242,35,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
8/28/1902,2,8,31,0,243,36,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,236
8/29/1902,2,9,1,1,244,36,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,236
8/30/1902,2,9,2,2,245,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236
8/31/1902,2,9,3,3,246,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236
9/1/1902,2,9,4,4,247,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236
9/2/1902,2,9,5,5,248,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236
9/3/1902,2,9,6,6,249,36,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236
9/4/1902,2,9,7,0,250,37,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237
9/5/1902,2,9,8,1,251,37,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237
9/6/1902,2,9,9,2,252,37,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237
9/7/1902,2,9,10,3,253,37,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237
9/8/1902,2,9,11,4,254,37,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237
9/9/1902,2,9,12,5,255,37,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237
9/10/1902,2,9,13,6,256,37,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,237
9/11/1902,2,9,14,0,257,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238
9/12/1902,2,9,15,1,258,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238
9/13/1902,2,9,16,2,259,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238
9/14/1902,2,9,17,3,260,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238
9/15/1902,2,9,18,4,261,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238
9/16/1902,2,9,19,5,262,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238
9/17/1902,2,9,20,6,263,38,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238
9/18/1902,2,9,21,0,264,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239
9/19/1902,2,9,22,1,265,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239
9/20/1902,2,9,23,2,266,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239
9/21/1902,2,9,24,3,267,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239
9/22/1902,2,9,25,4,268,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239
9/23/1902,2,9,26,5,269,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239
9/24/1902,2,9,27,6,270,39,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,239
9/25/1902,2,9,28,0,271,40,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240
9/26/1902,2,9,29,1,272,40,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240
9/27/1902,2,9,30,2,273,40,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,240
9/28/1902,2,10,1,3,274,40,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,240
9/29/1902,2,10,2,4,275,40,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240
9/30/1902,2,10,3,5,276,40,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240
10/1/1902,2,10,4,6,277,40,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240
10/2/1902,2,10,5,0,278,41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241
10/3/1902,2,10,6,1,279,41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241
10/4/1902,2,10,7,2,280,41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241
10/5/1902,2,10,8,3,281,41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241
10/6/1902,2,10,9,4,282,41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241
10/7/1902,2,10,10,5,283,41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241
10/8/1902,2,10,11,6,284,41,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,241
10/9/1902,2,10,12,0,285,42,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242
10/10/1902,2,10,13,1,286,42,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242
10/11/1902,2,10,14,2,287,42,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242
10/12/1902,2,10,15,3,288,42,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242
10/13/1902,2,10,16,4,289,42,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242
10/14/1902,2,10,17,5,290,42,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242
10/15/1902,2,10,18,6,291,42,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,242
10/16/1902,2,10,19,0,292,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243
10/17/1902,2,10,20,1,293,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243
10/18/1902,2,10,21,2,294,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243
10/19/1902,2,10,22,3,295,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243
10/20/1902,2,10,23,4,296,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243
10/21/1902,2,10,24,5,297,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243
10/22/1902,2,10,25,6,298,43,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243
10/23/1902,2,10,26,0,299,44,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244
10/24/1902,2,10,27,1,300,44,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244
10/25/1902,2,10,28,2,301,44,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244
10/26/1902,2,10,29,3,302,44,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244
10/27/1902,2,10,30,4,303,44,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,244
10/28/1902,2,10,31,5,304,44,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,244
10/29/1902,2,11,1,6,305,44,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,244
10/30/1902,2,11,2,0,306,45,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245
10/31/1902,2,11,3,1,307,45,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245
11/1/1902,2,11,4,2,308,45,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245
11/2/1902,2,11,5,3,309,45,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245
11/3/1902,2,11,6,4,310,45,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245
11/4/1902,2,11,7,5,311,45,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245
11/5/1902,2,11,8,6,312,45,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,245
11/6/1902,2,11,9,0,313,46,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246
11/7/1902,2,11,10,1,314,46,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246
11/8/1902,2,11,11,2,315,46,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246
11/9/1902,2,11,12,3,316,46,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246
11/10/1902,2,11,13,4,317,46,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246
11/11/1902,2,11,14,5,318,46,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246
11/12/1902,2,11,15,6,319,46,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,246
11/13/1902,2,11,16,0,320,47,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247
11/14/1902,2,11,17,1,321,47,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247
11/15/1902,2,11,18,2,322,47,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247
11/16/1902,2,11,19,3,323,47,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247
11/17/1902,2,11,20,4,324,47,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247
11/18/1902,2,11,21,5,325,47,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247
11/19/1902,2,11,22,6,326,47,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247
11/20/1902,2,11,23,0,327,48,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248
11/21/1902,2,11,24,1,328,48,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248
11/22/1902,2,11,25,2,329,48,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248
11/23/1902,2,11,26,3,330,48,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248
11/24/1902,2,11,27,4,331,48,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248
11/25/1902,2,11,28,5,332,48,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248
11/26/1902,2,11,29,6,333,48,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248
11/27/1902,2,11,30,0,334,49,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,249
11/28/1902,2,12,1,1,335,49,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,249
11/29/1902,2,12,2,2,336,49,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249
11/30/1902,2,12,3,3,337,49,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249
12/1/1902,2,12,4,4,338,49,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249
12/2/1902,2,12,5,5,339,49,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249
12/3/1902,2,12,6,6,340,49,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249
12/4/1902,2,12,7,0,341,50,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
12/5/1902,2,12,8,1,342,50,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
12/6/1902,2,12,9,2,343,50,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
12/7/1902,2,12,10,3,344,50,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
12/8/1902,2,12,11,4,345,50,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
12/9/1902,2,12,12,5,346,50,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
12/10/1902,2,12,13,6,347,50,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,250
12/11/1902,2,12,14,0,348,51,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251
12/12/1902,2,12,15,1,349,51,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251
12/13/1902,2,12,16,2,350,51,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251
12/14/1902,2,12,17,3,351,51,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251
12/15/1902,2,12,18,4,352,51,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251
12/16/1902,2,12,19,5,353,51,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251
12/17/1902,2,12,20,6,354,51,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,251
12/18/1902,2,12,21,0,355,52,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252
12/19/1902,2,12,22,1,356,52,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252
12/20/1902,2,12,23,2,357,52,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252
12/21/1902,2,12,24,3,358,52,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252
12/22/1902,2,12,26,5,360,52,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252
12/23/1902,2,12,27,6,361,52,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252
12/24/1902,2,12,28,0,362,53,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253
12/25/1902,2,12,29,1,363,53,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253
12/26/1902,2,12,30,2,364,53,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253
12/27/1902,2,12,31,3,365,53,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,253
12/28/1902,3,1,1,4,1,53,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,253
12/29/1902,3,1,2,5,2,53,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253
12/30/1902,3,1,3,6,3,53,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253
12/31/1902,3,1,4,0,4,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301
1/1/1903,3,1,5,1,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301
1/2/1903,3,1,6,2,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301
1/3/1903,3,1,7,3,7,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301
1/4/1903,3,1,8,4,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301
1/5/1903,3,1,9,5,9,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301
1/6/1903,3,1,10,6,10,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301
1/7/1903,3,1,11,0,11,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302
1/8/1903,3,1,12,1,12,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302
1/9/1903,3,1,13,2,13,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302
1/10/1903,3,1,14,3,14,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302
1/11/1903,3,1,15,4,15,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302
1/12/1903,3,1,16,5,16,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302
1/13/1903,3,1,17,6,17,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,302
1/14/1903,3,1,18,0,18,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303
1/15/1903,3,1,19,1,19,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303
1/16/1903,3,1,20,2,20,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303
1/17/1903,3,1,21,3,21,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303
1/18/1903,3,1,22,4,22,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303
1/19/1903,3,1,23,5,23,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303
1/20/1903,3,1,24,6,24,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,303
1/21/1903,3,1,25,0,25,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,304
1/22/1903,3,1,26,1,26,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,304
1/23/1903,3,1,27,2,27,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,304
1/24/1903,3,1,28,3,28,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,304
1/25/1903,3,1,29,4,29,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,304
1/26/1903,3,1,30,5,30,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,304
1/27/1903,3,1,31,6,31,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,304
1/28/1903,3,2,1,0,32,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,305
1/29/1903,3,2,2,1,33,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,305
1/30/1903,3,2,3,2,34,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,305
1/31/1903,3,2,4,3,35,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,305
2/1/1903,3,2,5,4,36,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,305
2/2/1903,3,2,6,5,37,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,305
2/3/1903,3,2,7,6,38,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,305
2/4/1903,3,2,8,0,39,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306
2/5/1903,3,2,9,1,40,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306
2/6/1903,3,2,10,2,41,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306
2/7/1903,3,2,11,3,42,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306
2/8/1903,3,2,12,4,43,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306
2/9/1903,3,2,13,5,44,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306
2/10/1903,3,2,14,6,45,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,306
2/11/1903,3,2,15,0,46,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307
2/12/1903,3,2,16,1,47,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307
2/13/1903,3,2,17,2,48,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307
2/14/1903,3,2,18,3,49,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307
2/15/1903,3,2,19,4,50,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307
2/16/1903,3,2,20,5,51,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307
2/17/1903,3,2,21,6,52,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307
2/18/1903,3,2,22,0,53,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308
2/19/1903,3,2,23,1,54,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308
2/20/1903,3,2,24,2,55,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308
2/21/1903,3,2,25,3,56,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308
2/22/1903,3,2,26,4,57,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308
